  Psi0s, Psi_finals, np.log10(F_esc)
  -5.51200, -15.87301,   1.68005
  -5.52000, -15.88695,   1.68063
  -5.52800, -15.90088,   1.68122
  -5.53600, -15.91480,   1.68180
  -5.54400, -15.92871,   1.68238
  -5.55200, -15.94261,   1.68296
  -5.56000, -15.95649,   1.68353
  -5.56800, -15.97037,   1.68411
  -5.57600, -15.98424,   1.68469
  -5.58400, -15.99809,   1.68526
  -5.59200, -16.01194,   1.68584
  -5.60000, -16.02577,   1.68641
  -5.60800, -16.03959,   1.68699
  -5.61600, -16.05341,   1.68756
  -5.62400, -16.06721,   1.68813
  -5.63200, -16.08100,   1.68870
  -5.64000, -16.09478,   1.68928
  -5.64800, -16.10855,   1.68985
  -5.65600, -16.12231,   1.69041
  -5.66400, -16.13606,   1.69098
  -5.67200, -16.14979,   1.69155
  -5.68000, -16.16352,   1.69212
  -5.68800, -16.17724,   1.69268
  -5.69600, -16.19094,   1.69325
  -5.70400, -16.20464,   1.69381
  -5.71200, -16.21832,   1.69438
  -5.72000, -16.23200,   1.69494
  -5.72800, -16.24566,   1.69550
  -5.73600, -16.25932,   1.69607
  -5.74400, -16.27296,   1.69663
  -5.75200, -16.28659,   1.69719
  -5.76000, -16.30021,   1.69775
  -5.76800, -16.31382,   1.69831
  -5.77600, -16.32743,   1.69886
  -5.78400, -16.34102,   1.69942
  -5.79200, -16.35460,   1.69998
  -5.80000, -16.36817,   1.70053
  -5.80800, -16.38173,   1.70109
  -5.81600, -16.39527,   1.70164
  -5.82400, -16.40881,   1.70220
  -5.83200, -16.42234,   1.70275
  -5.84000, -16.43586,   1.70330
  -5.84800, -16.44937,   1.70386
  -5.85600, -16.46287,   1.70441
  -5.86400, -16.47635,   1.70496
  -5.87200, -16.48983,   1.70551
  -5.88000, -16.50330,   1.70606
  -5.88800, -16.51675,   1.70660
  -5.89600, -16.53020,   1.70715
  -5.90400, -16.54364,   1.70770
  -5.91200, -16.55706,   1.70824
  -5.92000, -16.57048,   1.70879
  -5.92800, -16.58388,   1.70934
  -5.93600, -16.59728,   1.70988
  -5.94400, -16.61066,   1.71042
  -5.95200, -16.62404,   1.71097
  -5.96000, -16.63740,   1.71151
  -5.96800, -16.65076,   1.71205
  -5.97600, -16.66410,   1.71259
  -5.98400, -16.67744,   1.71313
  -5.99200, -16.69076,   1.71367
  -6.00000, -16.70408,   1.71421
  -6.00800, -16.71738,   1.71475
  -6.01600, -16.73068,   1.71528
  -6.02400, -16.74396,   1.71582
  -6.03200, -16.75724,   1.71636
  -6.04000, -16.77050,   1.71689
  -6.04800, -16.78376,   1.71743
  -6.05600, -16.79700,   1.71796
  -6.06400, -16.81023,   1.71849
  -6.07200, -16.82346,   1.71903
  -6.08000, -16.83667,   1.71956
  -6.08800, -16.84988,   1.72009
  -6.09600, -16.86307,   1.72062
  -6.10400, -16.87626,   1.72115
  -6.11200, -16.88943,   1.72168
  -6.12000, -16.90260,   1.72221
  -6.12800, -16.91575,   1.72274
  -6.13600, -16.92890,   1.72326
  -6.14400, -16.94204,   1.72379
  -6.15200, -16.95516,   1.72432
  -6.16000, -16.96828,   1.72484
  -6.16800, -16.98139,   1.72537
  -6.17600, -16.99448,   1.72589
  -6.18400, -17.00757,   1.72642
  -6.19200, -17.02065,   1.72694
  -6.20000, -17.03371,   1.72746
  -6.20800, -17.04677,   1.72798
  -6.21600, -17.05982,   1.72850
  -6.22400, -17.07286,   1.72903
  -6.23200, -17.08589,   1.72955
  -6.24000, -17.09890,   1.73006
  -6.24800, -17.11191,   1.73058
  -6.25600, -17.12491,   1.73110
  -6.26400, -17.13790,   1.73162
  -6.27200, -17.15088,   1.73214
  -6.28000, -17.16385,   1.73265
  -6.28800, -17.17682,   1.73317
  -6.29600, -17.18977,   1.73368
  -6.30400, -17.20271,   1.73420
  -6.31200, -17.21564,   1.73471
  -6.32000, -17.22856,   1.73522
  -6.32800, -17.24148,   1.73574
  -6.33600, -17.25438,   1.73625
  -6.34400, -17.26727,   1.73676
  -6.35200, -17.28016,   1.73727
  -6.36000, -17.29303,   1.73778
  -6.36800, -17.30590,   1.73829
  -6.37600, -17.31876,   1.73880
  -6.38400, -17.33160,   1.73931
  -6.39200, -17.34444,   1.73981
  -6.40000, -17.35727,   1.74032
  -6.40800, -17.37009,   1.74083
  -6.41600, -17.38289,   1.74133
  -6.42400, -17.39569,   1.74184
  -6.43200, -17.40848,   1.74234
  -6.44000, -17.42126,   1.74285
  -6.44800, -17.43404,   1.74335
  -6.45600, -17.44680,   1.74385
  -6.46400, -17.45955,   1.74436
  -6.47200, -17.47229,   1.74486
  -6.48000, -17.48503,   1.74536
  -6.48800, -17.49775,   1.74586
  -6.49600, -17.51047,   1.74636
  -6.50400, -17.52317,   1.74686
  -6.51200, -17.53587,   1.74736
  -6.52000, -17.54856,   1.74786
  -6.52800, -17.56123,   1.74835
  -6.53600, -17.57390,   1.74885
  -6.54400, -17.58656,   1.74935
  -6.55200, -17.59921,   1.74984
  -6.56000, -17.61185,   1.75034
  -6.56800, -17.62449,   1.75083
  -6.57600, -17.63711,   1.75133
  -6.58400, -17.64972,   1.75182
  -6.59200, -17.66233,   1.75232
  -6.60000, -17.67492,   1.75281
  -6.60800, -17.68751,   1.75330
  -6.61600, -17.70008,   1.75379
  -6.62400, -17.71265,   1.75428
  -6.63200, -17.72521,   1.75477
  -6.64000, -17.73776,   1.75526
  -6.64800, -17.75030,   1.75575
  -6.65600, -17.76283,   1.75624
  -6.66400, -17.77535,   1.75673
  -6.67200, -17.78787,   1.75722
  -6.68000, -17.80037,   1.75770
  -6.68800, -17.81286,   1.75819
  -6.69600, -17.82535,   1.75868
  -6.70400, -17.83783,   1.75916
  -6.71200, -17.85029,   1.75965
  -6.72000, -17.86275,   1.76013
  -6.72800, -17.87520,   1.76061
  -6.73600, -17.88764,   1.76110
  -6.74400, -17.90008,   1.76158
  -6.75200, -17.91250,   1.76206
  -6.76000, -17.92491,   1.76254
  -6.76800, -17.93732,   1.76303
  -6.77600, -17.94971,   1.76351
  -6.78400, -17.96210,   1.76399
  -6.79200, -17.97448,   1.76447
  -6.80000, -17.98685,   1.76494
  -6.80800, -17.99921,   1.76542
  -6.81600, -18.01156,   1.76590
  -6.82400, -18.02390,   1.76638
  -6.83200, -18.03623,   1.76686
  -6.84000, -18.04856,   1.76733
  -6.84800, -18.06087,   1.76781
  -6.85600, -18.07318,   1.76828
  -6.86400, -18.08548,   1.76876
  -6.87200, -18.09777,   1.76923
  -6.88000, -18.11005,   1.76971
  -6.88800, -18.12232,   1.77018
  -6.89600, -18.13458,   1.77065
  -6.90400, -18.14684,   1.77112
  -6.91200, -18.15908,   1.77159
  -6.92000, -18.17132,   1.77207
  -6.92800, -18.18355,   1.77254
  -6.93600, -18.19577,   1.77301
  -6.94400, -18.20798,   1.77348
  -6.95200, -18.22018,   1.77395
  -6.96000, -18.23237,   1.77441
  -6.96800, -18.24456,   1.77488
  -6.97600, -18.25673,   1.77535
  -6.98400, -18.26890,   1.77582
  -6.99200, -18.28106,   1.77628
  -7.00000, -18.29321,   1.77675
  -7.00800, -18.30535,   1.77721
  -7.01600, -18.31748,   1.77768
  -7.02400, -18.32960,   1.77814
  -7.03200, -18.34172,   1.77861
  -7.04000, -18.35382,   1.77907
  -7.04800, -18.36592,   1.77953
  -7.05600, -18.37801,   1.78000
  -7.06400, -18.39009,   1.78046
  -7.07200, -18.40216,   1.78092
  -7.08000, -18.41423,   1.78138
  -7.08800, -18.42628,   1.78184
  -7.09600, -18.43833,   1.78230
  -7.10400, -18.45036,   1.78276
  -7.11200, -18.46239,   1.78322
  -7.12000, -18.47441,   1.78368
  -7.12800, -18.48643,   1.78414
  -7.13600, -18.49843,   1.78460
  -7.14400, -18.51042,   1.78505
  -7.15200, -18.52241,   1.78551
  -7.16000, -18.53439,   1.78597
  -7.16800, -18.54636,   1.78642
  -7.17600, -18.55832,   1.78688
  -7.18400, -18.57027,   1.78733
  -7.19200, -18.58222,   1.78779
  -7.20000, -18.59415,   1.78824
  -7.20800, -18.60608,   1.78869
  -7.21600, -18.61800,   1.78914
  -7.22400, -18.62991,   1.78960
  -7.23200, -18.64181,   1.79005
  -7.24000, -18.65370,   1.79050
  -7.24800, -18.66559,   1.79095
  -7.25600, -18.67747,   1.79140
  -7.26400, -18.68933,   1.79185
  -7.27200, -18.70120,   1.79230
  -7.28000, -18.71305,   1.79275
  -7.28800, -18.72489,   1.79320
  -7.29600, -18.73673,   1.79365
  -7.30400, -18.74855,   1.79409
  -7.31200, -18.76037,   1.79454
  -7.32000, -18.77218,   1.79499
  -7.32800, -18.78398,   1.79543
  -7.33600, -18.79578,   1.79588
  -7.34400, -18.80756,   1.79633
  -7.35200, -18.81934,   1.79677
  -7.36000, -18.83111,   1.79721
  -7.36800, -18.84287,   1.79766
  -7.37600, -18.85462,   1.79810
  -7.38400, -18.86637,   1.79855
  -7.39200, -18.87810,   1.79899
  -7.40000, -18.88983,   1.79943
  -7.40800, -18.90155,   1.79987
  -7.41600, -18.91326,   1.80031
  -7.42400, -18.92496,   1.80075
  -7.43200, -18.93666,   1.80119
  -7.44000, -18.94834,   1.80163
  -7.44800, -18.96002,   1.80207
  -7.45600, -18.97169,   1.80251
  -7.46400, -18.98336,   1.80295
  -7.47200, -18.99501,   1.80339
  -7.48000, -19.00666,   1.80383
  -7.48800, -19.01829,   1.80426
  -7.49600, -19.02992,   1.80470
  -7.50400, -19.04154,   1.80514
  -7.51200, -19.05316,   1.80557
  -7.52000, -19.06476,   1.80601
  -7.52800, -19.07636,   1.80644
  -7.53600, -19.08795,   1.80688
  -7.54400, -19.09953,   1.80731
  -7.55200, -19.11111,   1.80774
  -7.56000, -19.12267,   1.80818
  -7.56800, -19.13423,   1.80861
  -7.57600, -19.14578,   1.80904
  -7.58400, -19.15732,   1.80947
  -7.59200, -19.16885,   1.80991
  -7.60000, -19.18038,   1.81034
  -7.60800, -19.19189,   1.81077
  -7.61600, -19.20340,   1.81120
  -7.62400, -19.21490,   1.81163
  -7.63200, -19.22640,   1.81206
  -7.64000, -19.23788,   1.81249
  -7.64800, -19.24936,   1.81291
  -7.65600, -19.26083,   1.81334
  -7.66400, -19.27229,   1.81377
  -7.67200, -19.28374,   1.81420
  -7.68000, -19.29519,   1.81462
  -7.68800, -19.30662,   1.81505
  -7.69600, -19.31805,   1.81548
  -7.70400, -19.32947,   1.81590
  -7.71200, -19.34089,   1.81633
  -7.72000, -19.35229,   1.81675
  -7.72800, -19.36369,   1.81718
  -7.73600, -19.37508,   1.81760
  -7.74400, -19.38647,   1.81802
  -7.75200, -19.39784,   1.81845
  -7.76000, -19.40921,   1.81887
  -7.76800, -19.42056,   1.81929
  -7.77600, -19.43192,   1.81971
  -7.78400, -19.44326,   1.82013
  -7.79200, -19.45459,   1.82055
  -7.80000, -19.46592,   1.82097
  -7.80800, -19.47724,   1.82139
  -7.81600, -19.48855,   1.82181
  -7.82400, -19.49986,   1.82223
  -7.83200, -19.51115,   1.82265
  -7.84000, -19.52244,   1.82307
  -7.84800, -19.53372,   1.82349
  -7.85600, -19.54499,   1.82391
  -7.86400, -19.55626,   1.82432
  -7.87200, -19.56752,   1.82474
  -7.88000, -19.57877,   1.82516
  -7.88800, -19.59001,   1.82557
  -7.89600, -19.60124,   1.82599
  -7.90400, -19.61247,   1.82640
  -7.91200, -19.62369,   1.82682
  -7.92000, -19.63490,   1.82723
  -7.92800, -19.64610,   1.82765
  -7.93600, -19.65730,   1.82806
  -7.94400, -19.66849,   1.82847
  -7.95200, -19.67967,   1.82889
  -7.96000, -19.69084,   1.82930
  -7.96800, -19.70201,   1.82971
  -7.97600, -19.71316,   1.83012
  -7.98400, -19.72431,   1.83053
  -7.99200, -19.73546,   1.83094
  -8.00000, -19.74659,   1.83135
  -8.00800, -19.75772,   1.83176
  -8.01600, -19.76884,   1.83217
  -8.02400, -19.77995,   1.83258
  -8.03200, -19.79105,   1.83299
  -8.04000, -19.80215,   1.83340
  -8.04800, -19.81324,   1.83381
  -8.05600, -19.82432,   1.83421
  -8.06400, -19.83539,   1.83462
  -8.07200, -19.84646,   1.83503
  -8.08000, -19.85752,   1.83543
  -8.08800, -19.86857,   1.83584
  -8.09600, -19.87961,   1.83625
  -8.10400, -19.89065,   1.83665
  -8.11200, -19.90168,   1.83706
  -8.12000, -19.91270,   1.83746
  -8.12800, -19.92371,   1.83787
  -8.13600, -19.93472,   1.83827
  -8.14400, -19.94572,   1.83867
  -8.15200, -19.95671,   1.83908
  -8.16000, -19.96769,   1.83948
  -8.16800, -19.97867,   1.83988
  -8.17600, -19.98964,   1.84028
  -8.18400, -20.00060,   1.84068
  -8.19200, -20.01155,   1.84108
  -8.20000, -20.02250,   1.84149
  -8.20800, -20.03344,   1.84189
  -8.21600, -20.04437,   1.84229
  -8.22400, -20.05530,   1.84268
  -8.23200, -20.06621,   1.84308
  -8.24000, -20.07712,   1.84348
  -8.24800, -20.08802,   1.84388
  -8.25600, -20.09892,   1.84428
  -8.26400, -20.10981,   1.84468
  -8.27200, -20.12069,   1.84507
  -8.28000, -20.13156,   1.84547
  -8.28800, -20.14242,   1.84587
  -8.29600, -20.15328,   1.84626
  -8.30400, -20.16413,   1.84666
  -8.31200, -20.17498,   1.84706
  -8.32000, -20.18581,   1.84745
  -8.32800, -20.19664,   1.84784
  -8.33600, -20.20746,   1.84824
  -8.34400, -20.21828,   1.84863
  -8.35200, -20.22908,   1.84903
  -8.36000, -20.23988,   1.84942
  -8.36800, -20.25067,   1.84981
  -8.37600, -20.26146,   1.85021
  -8.38400, -20.27224,   1.85060
  -8.39200, -20.28301,   1.85099
  -8.40000, -20.29377,   1.85138
  -8.40800, -20.30452,   1.85177
  -8.41600, -20.31527,   1.85216
  -8.42400, -20.32601,   1.85255
  -8.43200, -20.33675,   1.85294
  -8.44000, -20.34747,   1.85333
  -8.44800, -20.35819,   1.85372
  -8.45600, -20.36891,   1.85411
  -8.46400, -20.37961,   1.85450
  -8.47200, -20.39031,   1.85489
  -8.48000, -20.40100,   1.85527
  -8.48800, -20.41168,   1.85566
  -8.49600, -20.42236,   1.85605
  -8.50400, -20.43303,   1.85644
  -8.51200, -20.44369,   1.85682
  -8.52000, -20.45434,   1.85721
  -8.52800, -20.46499,   1.85759
  -8.53600, -20.47563,   1.85798
  -8.54400, -20.48627,   1.85836
  -8.55200, -20.49689,   1.85875
  -8.56000, -20.50751,   1.85913
  -8.56800, -20.51812,   1.85952
  -8.57600, -20.52873,   1.85990
  -8.58400, -20.53932,   1.86028
  -8.59200, -20.54991,   1.86067
  -8.60000, -20.56050,   1.86105
  -8.60800, -20.57107,   1.86143
  -8.61600, -20.58164,   1.86181
  -8.62400, -20.59221,   1.86219
  -8.63200, -20.60276,   1.86257
  -8.64000, -20.61331,   1.86296
  -8.64800, -20.62385,   1.86334
  -8.65600, -20.63438,   1.86372
  -8.66400, -20.64491,   1.86410
  -8.67200, -20.65543,   1.86447
  -8.68000, -20.66594,   1.86485
  -8.68800, -20.67645,   1.86523
  -8.69600, -20.68695,   1.86561
  -8.70400, -20.69744,   1.86599
  -8.71200, -20.70793,   1.86637
  -8.72000, -20.71840,   1.86674
  -8.72800, -20.72887,   1.86712
  -8.73600, -20.73934,   1.86750
  -8.74400, -20.74979,   1.86787
  -8.75200, -20.76024,   1.86825
  -8.76000, -20.77069,   1.86862
  -8.76800, -20.78112,   1.86900
  -8.77600, -20.79155,   1.86937
  -8.78400, -20.80197,   1.86975
  -8.79200, -20.81239,   1.87012
  -8.80000, -20.82280,   1.87050
  -8.80800, -20.83320,   1.87087
  -8.81600, -20.84359,   1.87124
  -8.82400, -20.85398,   1.87162
  -8.83200, -20.86436,   1.87199
  -8.84000, -20.87473,   1.87236
  -8.84800, -20.88510,   1.87273
  -8.85600, -20.89546,   1.87310
  -8.86400, -20.90581,   1.87348
  -8.87200, -20.91616,   1.87385
  -8.88000, -20.92650,   1.87422
  -8.88800, -20.93683,   1.87459
  -8.89600, -20.94716,   1.87496
  -8.90400, -20.95747,   1.87533
  -8.91200, -20.96779,   1.87570
  -8.92000, -20.97809,   1.87606
  -8.92800, -20.98839,   1.87643
  -8.93600, -20.99868,   1.87680
  -8.94400, -21.00896,   1.87717
  -8.95200, -21.01924,   1.87754
  -8.96000, -21.02951,   1.87790
  -8.96800, -21.03978,   1.87827
  -8.97600, -21.05003,   1.87864
  -8.98400, -21.06028,   1.87900
  -8.99200, -21.07053,   1.87937
  -9.00000, -21.08076,   1.87973
  -9.00800, -21.09100,   1.88010
  -9.01600, -21.10122,   1.88046
  -9.02400, -21.11143,   1.88083
  -9.03200, -21.12164,   1.88119
  -9.04000, -21.13185,   1.88156
  -9.04800, -21.14204,   1.88192
  -9.05600, -21.15223,   1.88228
  -9.06400, -21.16242,   1.88265
  -9.07200, -21.17259,   1.88301
  -9.08000, -21.18276,   1.88337
  -9.08800, -21.19292,   1.88373
  -9.09600, -21.20308,   1.88409
  -9.10400, -21.21323,   1.88445
  -9.11200, -21.22337,   1.88482
  -9.12000, -21.23351,   1.88518
  -9.12800, -21.24364,   1.88554
  -9.13600, -21.25376,   1.88590
  -9.14400, -21.26387,   1.88626
  -9.15200, -21.27398,   1.88662
  -9.16000, -21.28409,   1.88697
  -9.16800, -21.29418,   1.88733
  -9.17600, -21.30427,   1.88769
  -9.18400, -21.31435,   1.88805
  -9.19200, -21.32443,   1.88841
  -9.20000, -21.33450,   1.88876
  -9.20800, -21.34456,   1.88912
  -9.21600, -21.35462,   1.88948
  -9.22400, -21.36467,   1.88983
  -9.23200, -21.37471,   1.89019
  -9.24000, -21.38475,   1.89055
  -9.24800, -21.39477,   1.89090
  -9.25600, -21.40480,   1.89126
  -9.26400, -21.41481,   1.89161
  -9.27200, -21.42482,   1.89197
  -9.28000, -21.43483,   1.89232
  -9.28800, -21.44482,   1.89267
  -9.29600, -21.45481,   1.89303
  -9.30400, -21.46480,   1.89338
  -9.31200, -21.47477,   1.89373
  -9.32000, -21.48475,   1.89409
  -9.32800, -21.49471,   1.89444
  -9.33600, -21.50467,   1.89479
  -9.34400, -21.51462,   1.89514
  -9.35200, -21.52456,   1.89549
  -9.36000, -21.53450,   1.89584
  -9.36800, -21.54443,   1.89619
  -9.37600, -21.55436,   1.89654
  -9.38400, -21.56427,   1.89689
  -9.39200, -21.57419,   1.89724
  -9.40000, -21.58409,   1.89759
  -9.40800, -21.59399,   1.89794
  -9.41600, -21.60388,   1.89829
  -9.42400, -21.61377,   1.89864
  -9.43200, -21.62365,   1.89899
  -9.44000, -21.63352,   1.89933
  -9.44800, -21.64339,   1.89968
  -9.45600, -21.65325,   1.90003
  -9.46400, -21.66310,   1.90038
  -9.47200, -21.67295,   1.90072
  -9.48000, -21.68279,   1.90107
  -9.48800, -21.69263,   1.90141
  -9.49600, -21.70245,   1.90176
  -9.50400, -21.71228,   1.90210
  -9.51200, -21.72209,   1.90245
  -9.52000, -21.73190,   1.90279
  -9.52800, -21.74170,   1.90314
  -9.53600, -21.75150,   1.90348
  -9.54400, -21.76129,   1.90383
  -9.55200, -21.77107,   1.90417
  -9.56000, -21.78085,   1.90451
  -9.56800, -21.79062,   1.90486
  -9.57600, -21.80038,   1.90520
  -9.58400, -21.81014,   1.90554
  -9.59200, -21.81989,   1.90588
  -9.60000, -21.82964,   1.90622
  -9.60800, -21.83938,   1.90656
  -9.61600, -21.84911,   1.90690
  -9.62400, -21.85884,   1.90725
  -9.63200, -21.86856,   1.90759
  -9.64000, -21.87827,   1.90793
  -9.64800, -21.88798,   1.90826
  -9.65600, -21.89768,   1.90860
  -9.66400, -21.90737,   1.90894
  -9.67200, -21.91706,   1.90928
  -9.68000, -21.92674,   1.90962
  -9.68800, -21.93642,   1.90996
  -9.69600, -21.94609,   1.91030
  -9.70400, -21.95575,   1.91063
  -9.71200, -21.96541,   1.91097
  -9.72000, -21.97506,   1.91131
  -9.72800, -21.98471,   1.91164
  -9.73600, -21.99435,   1.91198
  -9.74400, -22.00398,   1.91231
  -9.75200, -22.01360,   1.91265
  -9.76000, -22.02322,   1.91299
  -9.76800, -22.03284,   1.91332
  -9.77600, -22.04244,   1.91365
  -9.78400, -22.05205,   1.91399
  -9.79200, -22.06164,   1.91432
  -9.80000, -22.07123,   1.91466
  -9.80800, -22.08081,   1.91499
  -9.81600, -22.09039,   1.91532
  -9.82400, -22.09996,   1.91566
  -9.83200, -22.10952,   1.91599
  -9.84000, -22.11908,   1.91632
  -9.84800, -22.12863,   1.91665
  -9.85600, -22.13818,   1.91698
  -9.86400, -22.14772,   1.91731
  -9.87200, -22.15725,   1.91764
  -9.88000, -22.16678,   1.91798
  -9.88800, -22.17630,   1.91831
  -9.89600, -22.18581,   1.91863
  -9.90400, -22.19532,   1.91896
  -9.91200, -22.20483,   1.91929
  -9.92000, -22.21432,   1.91962
  -9.92800, -22.22381,   1.91995
  -9.93600, -22.23330,   1.92028
  -9.94400, -22.24278,   1.92061
  -9.95200, -22.25225,   1.92093
  -9.96000, -22.26171,   1.92126
  -9.96800, -22.27117,   1.92159
  -9.97600, -22.28063,   1.92192
  -9.98400, -22.29008,   1.92224
  -9.99200, -22.29952,   1.92257
 -10.00000, -22.30895,   1.92289
